chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class
4	scripts	scripts/chapter04/plot_fig02_invariants_histogram.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_invariants_histogram.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig03_invariants_vs_T.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_invariants_vs_T.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig03_invariants_vs_T.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig03_invariants_vs_T.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak_20251031T173336Z	.bak_20251031T173336Z	plot_fig03_invariants_vs_T.py.bak_20251031T173336Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig03_invariants_vs_T.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig03_invariants_vs_T.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig03_invariants_vs_T.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig04_relative_deviations.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig04_relative_deviations.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig04_relative_deviations.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak.20251104T204632Z	.20251104T204632Z	plot_fig04_relative_deviations.py.bak.20251104T204632Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak.20251104T205352Z	.20251104T205352Z	plot_fig04_relative_deviations.py.bak.20251104T205352Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak_20251031T173336Z	.bak_20251031T173336Z	plot_fig04_relative_deviations.py.bak_20251031T173336Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig04_relative_deviations.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig04_relative_deviations.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.rescue.20251105T160822Z.bak	.bak	plot_fig04_relative_deviations.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.rescue2.20251105T161809Z.bak	.bak	plot_fig04_relative_deviations.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/plot_fig04_relative_deviations.py.rescue3.20251105T162439Z.bak	.bak	plot_fig04_relative_deviations.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
4	scripts	scripts/chapter04/__pycache__/generate_data_chapter04.cpython-312.pyc	.pyc	generate_data_chapter04.cpython-312.pyc	scripts	False	BYTECODE
4	scripts	scripts/chapter04/__pycache__/plot_fig01_invariants_schematic.cpython-312.pyc	.pyc	plot_fig01_invariants_schematic.cpython-312.pyc	scripts	False	BYTECODE
4	scripts	scripts/chapter04/__pycache__/plot_fig02_invariants_histogram.cpython-312.pyc	.pyc	plot_fig02_invariants_histogram.cpython-312.pyc	scripts	False	BYTECODE
4	scripts	scripts/chapter04/__pycache__/plot_fig03_invariants_vs_T.cpython-312.pyc	.pyc	plot_fig03_invariants_vs_T.cpython-312.pyc	scripts	False	BYTECODE
4	scripts	scripts/chapter04/__pycache__/plot_fig04_relative_deviations.cpython-312.pyc	.pyc	plot_fig04_relative_deviations.cpython-312.pyc	scripts	False	BYTECODE
4	scripts	scripts/chapter04/requirements.txt	.txt	requirements.txt	scripts	False	ENV_REQUIREMENTS_DUP
4	scripts	_attic_untracked/future_promote_20251106T212923/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/generate_data_chapter04.py.pass11d	.pass11d	generate_data_chapter04.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig01_invariants_schematic.py.pass11d	.pass11d	plot_fig01_invariants_schematic.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig02_invariants_histogram.py.pass11d	.pass11d	plot_fig02_invariants_histogram.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig03_invariants_vs_T.py.pass11d	.pass11d	plot_fig03_invariants_vs_T.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig04_relative_deviations.py.pass11d	.pass11d	plot_fig04_relative_deviations.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_guard_after_future_v2_20251106T211948/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_guard_reposition_after_future_20251106T211301/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter04/generate_data_chapter04.py	.py	generate_data_chapter04.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter04/plot_fig01_invariants_schematic.py	.py	plot_fig01_invariants_schematic.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter04/plot_fig03_invariants_vs_T.py	.py	plot_fig03_invariants_vs_T.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter04/plot_fig04_relative_deviations.py	.py	plot_fig04_relative_deviations.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_v3_backup_20251106T194534/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/help_shim_v3b_backup_20251106T201030/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_attic_untracked/migrate_staging/20251028T203441Z/scripts/chapter04/requirements.txt	.txt	requirements.txt	_attic_untracked	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/generate_data_chapter04.py.pass11d	.pass11d	generate_data_chapter04.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig01_invariants_schematic.py.pass11d	.pass11d	plot_fig01_invariants_schematic.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig02_invariants_histogram.py.pass11d	.pass11d	plot_fig02_invariants_histogram.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig03_invariants_vs_T.py.pass11d	.pass11d	plot_fig03_invariants_vs_T.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter04/plot_fig04_relative_deviations.py.pass11d	.pass11d	plot_fig04_relative_deviations.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter04/04_P_vs_T.dat.lock.json	.json	04_P_vs_T.dat.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter04/04_dimensionless_invariants.csv.lock.json	.json	04_dimensionless_invariants.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	figures	_autofix_sandbox/20251105T145604Z/assets/zz-figures/chapter04/04_fig_01_invariants_schematic.png	.png	04_fig_01_invariants_schematic.png	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	figures	_autofix_sandbox/20251105T145604Z/assets/zz-figures/chapter04/04_fig_03_invariants_vs_t.png	.png	04_fig_03_invariants_vs_t.png	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/generate_data_chapter04.err	.err	generate_data_chapter04.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/generate_data_chapter04.out	.out	generate_data_chapter04.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig01_invariants_schematic.err	.err	plot_fig01_invariants_schematic.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig01_invariants_schematic.out	.out	plot_fig01_invariants_schematic.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig02_invariants_histogram.err	.err	plot_fig02_invariants_histogram.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig02_invariants_histogram.out	.out	plot_fig02_invariants_histogram.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig03_invariants_vs_T.err	.err	plot_fig03_invariants_vs_T.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig03_invariants_vs_T.out	.out	plot_fig03_invariants_vs_T.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig04_relative_deviations.err	.err	plot_fig04_relative_deviations.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter04/plot_fig04_relative_deviations.out	.out	plot_fig04_relative_deviations.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/generate_data_chapter04.err	.err	generate_data_chapter04.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/generate_data_chapter04.out	.out	generate_data_chapter04.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig01_invariants_schematic.err	.err	plot_fig01_invariants_schematic.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig01_invariants_schematic.out	.out	plot_fig01_invariants_schematic.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig02_invariants_histogram.err	.err	plot_fig02_invariants_histogram.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig02_invariants_histogram.out	.out	plot_fig02_invariants_histogram.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig03_invariants_vs_T.err	.err	plot_fig03_invariants_vs_T.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig03_invariants_vs_T.out	.out	plot_fig03_invariants_vs_T.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig04_relative_deviations.err	.err	plot_fig04_relative_deviations.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter04/plot_fig04_relative_deviations.out	.out	plot_fig04_relative_deviations.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter04/__pycache__/generate_data_chapter04.cpython-312.pyc	.pyc	generate_data_chapter04.cpython-312.pyc	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter04/__pycache__/plot_fig01_invariants_schematic.cpython-312.pyc	.pyc	plot_fig01_invariants_schematic.cpython-312.pyc	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter04/__pycache__/plot_fig02_invariants_histogram.cpython-312.pyc	.pyc	plot_fig02_invariants_histogram.cpython-312.pyc	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter04/__pycache__/plot_fig03_invariants_vs_T.cpython-312.pyc	.pyc	plot_fig03_invariants_vs_T.cpython-312.pyc	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter04/__pycache__/plot_fig04_relative_deviations.cpython-312.pyc	.pyc	plot_fig04_relative_deviations.cpython-312.pyc	_autofix_sandbox	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_cli_v1/scripts/chapter04/plot_fig01_invariants_schematic.py	.py	plot_fig01_invariants_schematic.py	_tmp	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_cli_v1/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_tmp	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_cli_v1/scripts/chapter04/plot_fig03_invariants_vs_T.py	.py	plot_fig03_invariants_vs_T.py	_tmp	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_cli_v1/scripts/chapter04/plot_fig04_relative_deviations.py	.py	plot_fig04_relative_deviations.py	_tmp	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_savefig_v1b/scripts/chapter04/plot_fig01_invariants_schematic.py	.py	plot_fig01_invariants_schematic.py	_tmp	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_savefig_v1b/scripts/chapter04/plot_fig02_invariants_histogram.py	.py	plot_fig02_invariants_histogram.py	_tmp	False	SANDBOX_OR_ATTIC
4	scripts	_tmp/patch_savefig_v1b/scripts/chapter04/plot_fig03_invariants_vs_T.py	.py	plot_fig03_invariants_vs_T.py	_tmp	False	SANDBOX_OR_ATTIC
4	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter04/04_P_vs_T.dat.lock.json	.json	04_P_vs_T.dat.lock.json	attic	False	SANDBOX_OR_ATTIC
4	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter04/04_dimensionless_invariants.csv.lock.json	.json	04_dimensionless_invariants.csv.lock.json	attic	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/generate_data_chapter04.err	.err	generate_data_chapter04.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/generate_data_chapter04.out	.out	generate_data_chapter04.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig01_invariants_schematic.err	.err	plot_fig01_invariants_schematic.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig01_invariants_schematic.out	.out	plot_fig01_invariants_schematic.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig02_invariants_histogram.err	.err	plot_fig02_invariants_histogram.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig02_invariants_histogram.out	.out	plot_fig02_invariants_histogram.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig03_invariants_vs_T.err	.err	plot_fig03_invariants_vs_T.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig03_invariants_vs_T.out	.out	plot_fig03_invariants_vs_T.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig04_relative_deviations.err	.err	plot_fig04_relative_deviations.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run/scripts/chapter04/plot_fig04_relative_deviations.out	.out	plot_fig04_relative_deviations.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/generate_data_chapter04.err	.err	generate_data_chapter04.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/generate_data_chapter04.out	.out	generate_data_chapter04.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig01_invariants_schematic.err	.err	plot_fig01_invariants_schematic.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig01_invariants_schematic.out	.out	plot_fig01_invariants_schematic.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig02_invariants_histogram.err	.err	plot_fig02_invariants_histogram.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig02_invariants_histogram.out	.out	plot_fig02_invariants_histogram.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig03_invariants_vs_T.err	.err	plot_fig03_invariants_vs_T.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig03_invariants_vs_T.out	.out	plot_fig03_invariants_vs_T.out	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig04_relative_deviations.err	.err	plot_fig04_relative_deviations.err	zz-out	False	SANDBOX_OR_ATTIC
4	scripts	zz-out/pass14_run2/scripts/chapter04/plot_fig04_relative_deviations.out	.out	plot_fig04_relative_deviations.out	zz-out	False	SANDBOX_OR_ATTIC
