chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class
3	scripts	scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig01_fR_stability_domain.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig01_fR_stability_domain.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.bak_20251031T173335Z	.bak_20251031T173335Z	plot_fig01_fR_stability_domain.py.bak_20251031T173335Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig01_fR_stability_domain.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig01_fR_stability_domain.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig02_fR_fRR_vs_f.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig02_fR_fRR_vs_f.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig02_fR_fRR_vs_f.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig02_fR_fRR_vs_f.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak_20251031T173335Z	.bak_20251031T173335Z	plot_fig02_fR_fRR_vs_f.py.bak_20251031T173335Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig02_fR_fRR_vs_f.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_fR_fRR_vs_f.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig03_ms2_R0_vs_f.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_ms2_R0_vs_f.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig03_ms2_R0_vs_f.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig03_ms2_R0_vs_f.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak_20251031T173335Z	.bak_20251031T173335Z	plot_fig03_ms2_R0_vs_f.py.bak_20251031T173335Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig03_ms2_R0_vs_f.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig03_ms2_R0_vs_f.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig04_fR_fRR_vs_f.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig04_fR_fRR_vs_f.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig04_fR_fRR_vs_f.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig04_fR_fRR_vs_f.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak_20251031T173335Z	.bak_20251031T173335Z	plot_fig04_fR_fRR_vs_f.py.bak_20251031T173335Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig04_fR_fRR_vs_f.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig04_fR_fRR_vs_f.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig05_interpolated_milestones.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig05_interpolated_milestones.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig05_interpolated_milestones.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig05_interpolated_milestones.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak_20251031T173335Z	.bak_20251031T173335Z	plot_fig05_interpolated_milestones.py.bak_20251031T173335Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig05_interpolated_milestones.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig05_interpolated_milestones.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig06_grid_quality.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig06_grid_quality.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig06_grid_quality.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig06_grid_quality.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak_20251031T173335Z	.bak_20251031T173335Z	plot_fig06_grid_quality.py.bak_20251031T173335Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig06_grid_quality.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig06_grid_quality.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig06_grid_quality.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig07_ricci_fR_vs_z.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py.bak_20251031T173336Z	.bak_20251031T173336Z	plot_fig07_ricci_fR_vs_z.py.bak_20251031T173336Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig07_ricci_fR_vs_z.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig07_ricci_fR_vs_z.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig08_ricci_fR_vs_T.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py.bak_20251031T173336Z	.bak_20251031T173336Z	plot_fig08_ricci_fR_vs_T.py.bak_20251031T173336Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig08_ricci_fR_vs_T.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig08_ricci_fR_vs_T.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/utils/convert_milestones.py.bak	.bak	convert_milestones.py.bak	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/utils/convert_milestones.py.bak_20251031T204500Z	.bak_20251031T204500Z	convert_milestones.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/utils/convert_milestones.py.bak_20251031T204856Z	.bak_20251031T204856Z	convert_milestones.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
3	scripts	scripts/03_stability_domain/__pycache__/generate_data_chapter03.cpython-312.pyc	.pyc	generate_data_chapter03.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig01_fR_stability_domain.cpython-312.pyc	.pyc	plot_fig01_fR_stability_domain.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig02_fR_fRR_vs_f.cpython-312.pyc	.pyc	plot_fig02_fR_fRR_vs_f.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig03_ms2_R0_vs_f.cpython-312.pyc	.pyc	plot_fig03_ms2_R0_vs_f.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig04_fR_fRR_vs_f.cpython-312.pyc	.pyc	plot_fig04_fR_fRR_vs_f.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig05_interpolated_milestones.cpython-312.pyc	.pyc	plot_fig05_interpolated_milestones.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig06_grid_quality.cpython-312.pyc	.pyc	plot_fig06_grid_quality.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig07_ricci_fR_vs_z.cpython-312.pyc	.pyc	plot_fig07_ricci_fR_vs_z.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/__pycache__/plot_fig08_ricci_fR_vs_T.cpython-312.pyc	.pyc	plot_fig08_ricci_fR_vs_T.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/utils/__pycache__/convert_milestones.cpython-312.pyc	.pyc	convert_milestones.cpython-312.pyc	scripts	False	BYTECODE
3	scripts	scripts/03_stability_domain/requirements.txt	.txt	requirements.txt	scripts	False	ENV_REQUIREMENTS_DUP
3	scripts	_attic_untracked/future_promote_20251106T212923/scripts/03_stability_domain/generate_data_chapter03.py	.py	generate_data_chapter03.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/future_promote_20251106T212923/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py	.py	plot_fig01_fR_stability_domain.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/generate_data_chapter03.py.pass11d	.pass11d	generate_data_chapter03.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.pass11d	.pass11d	plot_fig01_fR_stability_domain.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.pass11d	.pass11d	plot_fig02_fR_fRR_vs_f.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.pass11d	.pass11d	plot_fig03_ms2_R0_vs_f.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.pass11d	.pass11d	plot_fig04_fR_fRR_vs_f.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.pass11d	.pass11d	plot_fig05_interpolated_milestones.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig06_grid_quality.py.pass11d	.pass11d	plot_fig06_grid_quality.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py.pass11d	.pass11d	plot_fig07_ricci_fR_vs_z.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py.pass11d	.pass11d	plot_fig08_ricci_fR_vs_T.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_guard_after_future_v2_20251106T211948/scripts/03_stability_domain/generate_data_chapter03.py	.py	generate_data_chapter03.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_guard_after_future_v2_20251106T211948/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py	.py	plot_fig01_fR_stability_domain.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_guard_reposition_after_future_20251106T211301/scripts/03_stability_domain/generate_data_chapter03.py	.py	generate_data_chapter03.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_guard_reposition_after_future_20251106T211301/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py	.py	plot_fig01_fR_stability_domain.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/generate_data_chapter03.py	.py	generate_data_chapter03.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py	.py	plot_fig01_fR_stability_domain.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py	.py	plot_fig02_fR_fRR_vs_f.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py	.py	plot_fig03_ms2_R0_vs_f.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py	.py	plot_fig04_fR_fRR_vs_f.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig05_interpolated_milestones.py	.py	plot_fig05_interpolated_milestones.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig06_grid_quality.py	.py	plot_fig06_grid_quality.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py	.py	plot_fig07_ricci_fR_vs_z.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py	.py	plot_fig08_ricci_fR_vs_T.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/03_stability_domain/utils/convert_milestones.py	.py	convert_milestones.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_v3_backup_20251106T194534/scripts/03_stability_domain/generate_data_chapter03.py	.py	generate_data_chapter03.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_v3_backup_20251106T194534/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py	.py	plot_fig01_fR_stability_domain.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_v3b_backup_20251106T201030/scripts/03_stability_domain/generate_data_chapter03.py	.py	generate_data_chapter03.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/help_shim_v3b_backup_20251106T201030/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py	.py	plot_fig01_fR_stability_domain.py	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_attic_untracked/migrate_staging/20251028T203441Z/scripts/03_stability_domain/requirements.txt	.txt	requirements.txt	_attic_untracked	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/generate_data_chapter03.py.pass11d	.pass11d	generate_data_chapter03.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig01_fR_stability_domain.py.pass11d	.pass11d	plot_fig01_fR_stability_domain.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig02_fR_fRR_vs_f.py.pass11d	.pass11d	plot_fig02_fR_fRR_vs_f.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig03_ms2_R0_vs_f.py.pass11d	.pass11d	plot_fig03_ms2_R0_vs_f.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig04_fR_fRR_vs_f.py.pass11d	.pass11d	plot_fig04_fR_fRR_vs_f.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig05_interpolated_milestones.py.pass11d	.pass11d	plot_fig05_interpolated_milestones.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig06_grid_quality.py.pass11d	.pass11d	plot_fig06_grid_quality.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig07_ricci_fR_vs_z.py.pass11d	.pass11d	plot_fig07_ricci_fR_vs_z.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/03_stability_domain/plot_fig08_ricci_fR_vs_T.py.pass11d	.pass11d	plot_fig08_ricci_fR_vs_T.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_fR_stability_boundary.csv.lock.json	.json	03_fR_stability_boundary.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_fR_stability_data.csv.lock.json	.json	03_fR_stability_data.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_fR_stability_domain.csv.lock.json	.json	03_fR_stability_domain.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_fR_stability_meta.json.lock.json	.json	03_fR_stability_meta.json.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_meta_stability_fR.json.lock.json	.json	03_meta_stability_fR.json.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_ricci_fR_milestones.csv.lock.json	.json	03_ricci_fR_milestones.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_ricci_fR_vs_T.csv.lock.json	.json	03_ricci_fR_vs_T.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/03_ricci_fR_vs_z.csv.lock.json	.json	03_ricci_fR_vs_z.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/03_stability_domain/placeholder.csv.lock.json	.json	placeholder.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/03_stability_domain/generate_data_chapter03.err	.err	generate_data_chapter03.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/03_stability_domain/generate_data_chapter03.out	.out	generate_data_chapter03.out	_autofix_sandbox	False	SANDBOX_OR_ATTIC
3	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/03_stability_domain/plot_fig01_fR_stability_domain.err	.err	plot_fig01_fR_stability_domain.err	_autofix_sandbox	False	SANDBOX_OR_ATTIC
