chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class
6	scripts	scripts/06_early_growth_jwst/generate_data_chapter06.py.rescue.20251105T160822Z.bak	.bak	generate_data_chapter06.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_data_chapter06.py.rescue2.20251105T161809Z.bak	.bak	generate_data_chapter06.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_data_chapter06.py.rescue3.20251105T162439Z.bak	.bak	generate_data_chapter06.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_data_chapter06.py.rescue3b.20251105T162818Z.bak	.bak	generate_data_chapter06.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T200532Z	.20251104T200532Z	generate_pdot_plateau_vs_z.py.bak.20251104T200532Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T202139Z	.20251104T202139Z	generate_pdot_plateau_vs_z.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T202456Z	.20251104T202456Z	generate_pdot_plateau_vs_z.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T203914Z	.20251104T203914Z	generate_pdot_plateau_vs_z.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T205140Z	.20251104T205140Z	generate_pdot_plateau_vs_z.py.bak.20251104T205140Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T205352Z	.20251104T205352Z	generate_pdot_plateau_vs_z.py.bak.20251104T205352Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak.20251104T205837Z	.20251104T205837Z	generate_pdot_plateau_vs_z.py.bak.20251104T205837Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak_20251031T173338Z	.bak_20251031T173338Z	generate_pdot_plateau_vs_z.py.bak_20251031T173338Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_pdot_plateau_vs_z.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_pdot_plateau_vs_z.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.r10.20251104T210441Z.bak	.bak	generate_pdot_plateau_vs_z.py.r10.20251104T210441Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.r11.20251104T211127Z.bak	.bak	generate_pdot_plateau_vs_z.py.r11.20251104T211127Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.r12.20251104T211548Z.bak	.bak	generate_pdot_plateau_vs_z.py.r12.20251104T211548Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.rescue.20251105T160822Z.bak	.bak	generate_pdot_plateau_vs_z.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.rescue2.20251105T161809Z.bak	.bak	generate_pdot_plateau_vs_z.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.rescue3.20251105T162439Z.bak	.bak	generate_pdot_plateau_vs_z.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.rescue3b.20251105T162818Z.bak	.bak	generate_pdot_plateau_vs_z.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig01_cmb_dataflow_diagram.py.bak.20251104T200532Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig01_cmb_dataflow_diagram.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig01_cmb_dataflow_diagram.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig01_cmb_dataflow_diagram.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak_20251031T173339Z	.bak_20251031T173339Z	plot_fig01_cmb_dataflow_diagram.py.bak_20251031T173339Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig01_cmb_dataflow_diagram.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig01_cmb_dataflow_diagram.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.rescue.20251105T160822Z.bak	.bak	plot_fig01_cmb_dataflow_diagram.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.rescue2.20251105T161809Z.bak	.bak	plot_fig01_cmb_dataflow_diagram.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.rescue3.20251105T162439Z.bak	.bak	plot_fig01_cmb_dataflow_diagram.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig01_cmb_dataflow_diagram.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T200532Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak_20251031T173339Z	.bak_20251031T173339Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak_20251031T173339Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_cls_lcdm_vs_mcgt.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.rescue.20251105T160822Z.bak	.bak	plot_fig02_cls_lcdm_vs_mcgt.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.rescue2.20251105T161809Z.bak	.bak	plot_fig02_cls_lcdm_vs_mcgt.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.rescue3.20251105T162439Z.bak	.bak	plot_fig02_cls_lcdm_vs_mcgt.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig02_cls_lcdm_vs_mcgt.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig03_delta_cls_relative.py.bak.20251104T200532Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig03_delta_cls_relative.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_delta_cls_relative.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig03_delta_cls_relative.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak_20251031T173339Z	.bak_20251031T173339Z	plot_fig03_delta_cls_relative.py.bak_20251031T173339Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig03_delta_cls_relative.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig03_delta_cls_relative.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.rescue.20251105T160822Z.bak	.bak	plot_fig03_delta_cls_relative.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.rescue2.20251105T161809Z.bak	.bak	plot_fig03_delta_cls_relative.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.rescue3.20251105T162439Z.bak	.bak	plot_fig03_delta_cls_relative.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig03_delta_cls_relative.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig04_delta_rs_vs_params.py.bak.20251104T200532Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig04_delta_rs_vs_params.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig04_delta_rs_vs_params.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig04_delta_rs_vs_params.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251031T173340Z	.bak_20251031T173340Z	plot_fig04_delta_rs_vs_params.py.bak_20251031T173340Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig04_delta_rs_vs_params.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig04_delta_rs_vs_params.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251031T224414Z	.bak_20251031T224414Z	plot_fig04_delta_rs_vs_params.py.bak_20251031T224414Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251031T224607Z	.bak_20251031T224607Z	plot_fig04_delta_rs_vs_params.py.bak_20251031T224607Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251031T224902Z	.bak_20251031T224902Z	plot_fig04_delta_rs_vs_params.py.bak_20251031T224902Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251101T000932Z	.bak_20251101T000932Z	plot_fig04_delta_rs_vs_params.py.bak_20251101T000932Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251101T001424Z	.bak_20251101T001424Z	plot_fig04_delta_rs_vs_params.py.bak_20251101T001424Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251101T001910Z	.bak_20251101T001910Z	plot_fig04_delta_rs_vs_params.py.bak_20251101T001910Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.bak_20251101T002144Z	.bak_20251101T002144Z	plot_fig04_delta_rs_vs_params.py.bak_20251101T002144Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.rescue.20251105T160822Z.bak	.bak	plot_fig04_delta_rs_vs_params.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.rescue2.20251105T161809Z.bak	.bak	plot_fig04_delta_rs_vs_params.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.rescue3.20251105T162439Z.bak	.bak	plot_fig04_delta_rs_vs_params.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig04_delta_rs_vs_params.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig05_delta_chi2_heatmap.py.bak.20251104T200532Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig05_delta_chi2_heatmap.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig05_delta_chi2_heatmap.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig05_delta_chi2_heatmap.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak_20251031T173340Z	.bak_20251031T173340Z	plot_fig05_delta_chi2_heatmap.py.bak_20251031T173340Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig05_delta_chi2_heatmap.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig05_delta_chi2_heatmap.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.rescue.20251105T160822Z.bak	.bak	plot_fig05_delta_chi2_heatmap.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.rescue2.20251105T161809Z.bak	.bak	plot_fig05_delta_chi2_heatmap.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.rescue3.20251105T162439Z.bak	.bak	plot_fig05_delta_chi2_heatmap.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig05_delta_chi2_heatmap.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
6	scripts	scripts/06_early_growth_jwst/__pycache__/generate_data_chapter06.cpython-312.pyc	.pyc	generate_data_chapter06.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/__pycache__/generate_pdot_plateau_vs_z.cpython-312.pyc	.pyc	generate_pdot_plateau_vs_z.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/__pycache__/plot_fig01_cmb_dataflow_diagram.cpython-312.pyc	.pyc	plot_fig01_cmb_dataflow_diagram.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/__pycache__/plot_fig02_cls_lcdm_vs_mcgt.cpython-312.pyc	.pyc	plot_fig02_cls_lcdm_vs_mcgt.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/__pycache__/plot_fig03_delta_cls_relative.cpython-312.pyc	.pyc	plot_fig03_delta_cls_relative.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/__pycache__/plot_fig04_delta_rs_vs_params.cpython-312.pyc	.pyc	plot_fig04_delta_rs_vs_params.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/__pycache__/plot_fig05_delta_chi2_heatmap.cpython-312.pyc	.pyc	plot_fig05_delta_chi2_heatmap.cpython-312.pyc	scripts	False	BYTECODE
6	scripts	scripts/06_early_growth_jwst/requirements.txt	.txt	requirements.txt	scripts	False	ENV_REQUIREMENTS_DUP
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/generate_data_chapter06.py.pass11c	.pass11c	generate_data_chapter06.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py.pass11c	.pass11c	generate_pdot_plateau_vs_z.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py.pass11c	.pass11c	plot_fig01_cmb_dataflow_diagram.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py.pass11c	.pass11c	plot_fig02_cls_lcdm_vs_mcgt.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py.pass11c	.pass11c	plot_fig03_delta_cls_relative.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py.pass11c	.pass11c	plot_fig04_delta_rs_vs_params.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py.pass11c	.pass11c	plot_fig05_delta_chi2_heatmap.py.pass11c	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/generate_data_chapter06.py	.py	generate_data_chapter06.py	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/generate_pdot_plateau_vs_z.py	.py	generate_pdot_plateau_vs_z.py	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/plot_fig01_cmb_dataflow_diagram.py	.py	plot_fig01_cmb_dataflow_diagram.py	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/plot_fig02_cls_lcdm_vs_mcgt.py	.py	plot_fig02_cls_lcdm_vs_mcgt.py	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/plot_fig03_delta_cls_relative.py	.py	plot_fig03_delta_cls_relative.py	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/plot_fig04_delta_rs_vs_params.py	.py	plot_fig04_delta_rs_vs_params.py	_attic_untracked	False	SANDBOX_OR_ATTIC
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/06_early_growth_jwst/plot_fig05_delta_chi2_heatmap.py	.py	plot_fig05_delta_chi2_heatmap.py	_attic_untracked	False	SANDBOX_OR_ATTIC
