chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig04_chi2_heatmap.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig04_chi2_heatmap.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue.20251105T160822Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue2.20251105T161809Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue3.20251105T162439Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig05_residuals.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig05_residuals.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig05_residuals.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig05_residuals.py.bak_20251031T173344Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig05_residuals.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig05_residuals.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig06_normalized_residuals_distribution.py.bak_20251031T173344Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig06_normalized_residuals_distribution.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig06_normalized_residuals_distribution.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig07_chi2_profile.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig07_chi2_profile.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig07_chi2_profile.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig07_chi2_profile.py.bak_20251031T173344Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig07_chi2_profile.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig07_chi2_profile.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T202456Z	.20251104T202456Z	cosmo.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T203914Z	.20251104T203914Z	cosmo.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T204319Z	.20251104T204319Z	cosmo.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/cosmo.py.bak_20251031T204500Z	.bak_20251031T204500Z	cosmo.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/cosmo.py.bak_20251031T204856Z	.bak_20251031T204856Z	cosmo.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak.20251104T204319Z	.20251104T204319Z	coupling_example_model.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak_20251031T204500Z	.bak_20251031T204500Z	coupling_example_model.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak_20251031T204856Z	.bak_20251031T204856Z	coupling_example_model.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/extract_bao_data.py.bak_20251031T204500Z	.bak_20251031T204500Z	extract_bao_data.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/extract_bao_data.py.bak_20251031T204856Z	.bak_20251031T204856Z	extract_bao_data.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/extract_pantheon_plus_data.py.bak_20251031T204500Z	.bak_20251031T204500Z	extract_pantheon_plus_data.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/extract_pantheon_plus_data.py.bak_20251031T204856Z	.bak_20251031T204856Z	extract_pantheon_plus_data.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak.20251104T202139Z	.20251104T202139Z	generate_coupling_milestones.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak.20251104T202456Z	.20251104T202456Z	generate_coupling_milestones.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak.20251104T203914Z	.20251104T203914Z	generate_coupling_milestones.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_coupling_milestones.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_coupling_milestones.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/verify_z_grid.py.bak_20251031T204500Z	.bak_20251031T204500Z	verify_z_grid.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/utils/verify_z_grid.py.bak_20251031T204856Z	.bak_20251031T204856Z	verify_z_grid.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
8	scripts	scripts/chapter08/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/generate_data_chapter08.cpython-312.pyc	.pyc	generate_data_chapter08.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig01_chi2_total_vs_q0.cpython-312.pyc	.pyc	plot_fig01_chi2_total_vs_q0.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig02_dv_vs_z.cpython-312.pyc	.pyc	plot_fig02_dv_vs_z.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig03_mu_vs_z.cpython-312.pyc	.pyc	plot_fig03_mu_vs_z.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig04_chi2_heatmap.cpython-312.pyc	.pyc	plot_fig04_chi2_heatmap.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig05_residuals.cpython-312.pyc	.pyc	plot_fig05_residuals.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig06_normalized_residuals_distribution.cpython-312.pyc	.pyc	plot_fig06_normalized_residuals_distribution.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/__pycache__/plot_fig07_chi2_profile.cpython-312.pyc	.pyc	plot_fig07_chi2_profile.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/utils/__pycache__/cosmo.cpython-312.pyc	.pyc	cosmo.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/utils/__pycache__/coupling_example_model.cpython-312.pyc	.pyc	coupling_example_model.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/utils/__pycache__/extract_bao_data.cpython-312.pyc	.pyc	extract_bao_data.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/utils/__pycache__/extract_pantheon_plus_data.cpython-312.pyc	.pyc	extract_pantheon_plus_data.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/utils/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/utils/__pycache__/verify_z_grid.cpython-312.pyc	.pyc	verify_z_grid.cpython-312.pyc	scripts	False	BYTECODE
8	scripts	scripts/chapter08/requirements.txt	.txt	requirements.txt	scripts	False	ENV_REQUIREMENTS_DUP
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/generate_coupling_milestones.py.pass11d	.pass11d	generate_coupling_milestones.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/generate_data_chapter08.py.pass11d	.pass11d	generate_data_chapter08.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig01_chi2_total_vs_q0.py.pass11d	.pass11d	plot_fig01_chi2_total_vs_q0.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig02_dv_vs_z.py.pass11d	.pass11d	plot_fig02_dv_vs_z.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig03_mu_vs_z.py.pass11d	.pass11d	plot_fig03_mu_vs_z.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig04_chi2_heatmap.py.pass11d	.pass11d	plot_fig04_chi2_heatmap.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig05_residuals.py.pass11d	.pass11d	plot_fig05_residuals.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.pass11d	.pass11d	plot_fig06_normalized_residuals_distribution.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig07_chi2_profile.py.pass11d	.pass11d	plot_fig07_chi2_profile.py.pass11d	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/generate_coupling_milestones.py	.py	generate_coupling_milestones.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig01_chi2_total_vs_q0.py	.py	plot_fig01_chi2_total_vs_q0.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig02_dv_vs_z.py	.py	plot_fig02_dv_vs_z.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig03_mu_vs_z.py	.py	plot_fig03_mu_vs_z.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig04_chi2_heatmap.py	.py	plot_fig04_chi2_heatmap.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig05_residuals.py	.py	plot_fig05_residuals.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig06_normalized_residuals_distribution.py	.py	plot_fig06_normalized_residuals_distribution.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/plot_fig07_chi2_profile.py	.py	plot_fig07_chi2_profile.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/utils/cosmo.py	.py	cosmo.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/utils/coupling_example_model.py	.py	coupling_example_model.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/utils/extract_bao_data.py	.py	extract_bao_data.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/utils/extract_pantheon_plus_data.py	.py	extract_pantheon_plus_data.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/utils/generate_coupling_milestones.py	.py	generate_coupling_milestones.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter08/utils/verify_z_grid.py	.py	verify_z_grid.py	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_attic_untracked/migrate_staging/20251028T203441Z/scripts/chapter08/requirements.txt	.txt	requirements.txt	_attic_untracked	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/generate_coupling_milestones.py.pass11d	.pass11d	generate_coupling_milestones.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/generate_data_chapter08.py.pass11d	.pass11d	generate_data_chapter08.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig01_chi2_total_vs_q0.py.pass11d	.pass11d	plot_fig01_chi2_total_vs_q0.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig02_dv_vs_z.py.pass11d	.pass11d	plot_fig02_dv_vs_z.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig03_mu_vs_z.py.pass11d	.pass11d	plot_fig03_mu_vs_z.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig04_chi2_heatmap.py.pass11d	.pass11d	plot_fig04_chi2_heatmap.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig05_residuals.py.pass11d	.pass11d	plot_fig05_residuals.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.pass11d	.pass11d	plot_fig06_normalized_residuals_distribution.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	scripts	_autofix_sandbox/20251105T145604Z/_attic_untracked/github_old/20251028T201526Z/scripts/chapter08/plot_fig07_chi2_profile.py.pass11d	.pass11d	plot_fig07_chi2_profile.py.pass11d	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter08/08_bao_data.csv.lock.json	.json	08_bao_data.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter08/08_chi2_derivative.csv.lock.json	.json	08_chi2_derivative.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
8	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter08/08_chi2_scan2D.csv.lock.json	.json	08_chi2_scan2D.csv.lock.json	_autofix_sandbox	False	SANDBOX_OR_ATTIC
