chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_mcgt_raw_phase.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.r10.20251104T210441Z.bak	.bak	generate_mcgt_raw_phase.py.r10.20251104T210441Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.r11.20251104T211127Z.bak	.bak	generate_mcgt_raw_phase.py.r11.20251104T211127Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.r12.20251104T211548Z.bak	.bak	generate_mcgt_raw_phase.py.r12.20251104T211548Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.r12b.20251104T211740Z.bak	.bak	generate_mcgt_raw_phase.py.r12b.20251104T211740Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.rescue2.20251105T161809Z.bak	.bak	generate_mcgt_raw_phase.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.rescue3.20251105T162439Z.bak	.bak	generate_mcgt_raw_phase.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/generate_mcgt_raw_phase.py.rescue3d.20251105T163331Z.bak	.bak	generate_mcgt_raw_phase.py.rescue3d.20251105T163331Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak	.bak	opt_poly_rebranch.py.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak.20251104T194759Z	.20251104T194759Z	opt_poly_rebranch.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak.20251104T202456Z	.20251104T202456Z	opt_poly_rebranch.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak.20251104T202752Z	.20251104T202752Z	opt_poly_rebranch.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak.20251104T203914Z	.20251104T203914Z	opt_poly_rebranch.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak.20251104T204319Z	.20251104T204319Z	opt_poly_rebranch.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak_20251031T182357Z	.bak_20251031T182357Z	opt_poly_rebranch.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak_20251031T204500Z	.bak_20251031T204500Z	opt_poly_rebranch.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/opt_poly_rebranch.py.bak_20251031T204856Z	.bak_20251031T204856Z	opt_poly_rebranch.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak.20251104T194759Z	.20251104T194759Z	plot_fig01_phase_overlay.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig01_phase_overlay.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak.20251104T202752Z	.20251104T202752Z	plot_fig01_phase_overlay.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig01_phase_overlay.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig01_phase_overlay.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak_20251030T220839	.bak_20251030T220839	plot_fig01_phase_overlay.py.bak_20251030T220839	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak_20251030T221014	.bak_20251030T221014	plot_fig01_phase_overlay.py.bak_20251030T221014	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak_20251030T221222	.bak_20251030T221222	plot_fig01_phase_overlay.py.bak_20251030T221222	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak_20251031T024701Z	.bak_20251031T024701Z	plot_fig01_phase_overlay.py.bak_20251031T024701Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig01_phase_overlay.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig01_phase_overlay.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig01_phase_overlay.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak	.bak	plot_fig02_residual_phase.py.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak.20251104T194759Z	.20251104T194759Z	plot_fig02_residual_phase.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig02_residual_phase.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak.20251104T202752Z	.20251104T202752Z	plot_fig02_residual_phase.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig02_residual_phase.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig02_residual_phase.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak_20251030T220839	.bak_20251030T220839	plot_fig02_residual_phase.py.bak_20251030T220839	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak_20251030T221014	.bak_20251030T221014	plot_fig02_residual_phase.py.bak_20251030T221014	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak_20251030T221222	.bak_20251030T221222	plot_fig02_residual_phase.py.bak_20251030T221222	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak_20251031T024701Z	.bak_20251031T024701Z	plot_fig02_residual_phase.py.bak_20251031T024701Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig02_residual_phase.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_residual_phase.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.rescue.20251105T160822Z.bak	.bak	plot_fig02_residual_phase.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.rescue2.20251105T161809Z.bak	.bak	plot_fig02_residual_phase.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.rescue3.20251105T162439Z.bak	.bak	plot_fig02_residual_phase.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig02_residual_phase.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.rescue3c.20251105T163042Z.bak	.bak	plot_fig02_residual_phase.py.rescue3c.20251105T163042Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig02_residual_phase.py.rescue3d.20251105T163331Z.bak	.bak	plot_fig02_residual_phase.py.rescue3d.20251105T163331Z.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.autofix.bak	.bak	plot_fig03_hist_absdphi_20_300.py.autofix.bak	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T204632Z	.20251104T204632Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T204632Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T205352Z	.20251104T205352Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T205352Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T205837Z	.20251104T205837Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T205837Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak.20251104T210206Z	.20251104T210206Z	plot_fig03_hist_absdphi_20_300.py.bak.20251104T210206Z	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T155713	.bak_20251030T155713	plot_fig03_hist_absdphi_20_300.py.bak_20251030T155713	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T160451	.bak_20251030T160451	plot_fig03_hist_absdphi_20_300.py.bak_20251030T160451	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T160718	.bak_20251030T160718	plot_fig03_hist_absdphi_20_300.py.bak_20251030T160718	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T160747	.bak_20251030T160747	plot_fig03_hist_absdphi_20_300.py.bak_20251030T160747	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T161444	.bak_20251030T161444	plot_fig03_hist_absdphi_20_300.py.bak_20251030T161444	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T161758	.bak_20251030T161758	plot_fig03_hist_absdphi_20_300.py.bak_20251030T161758	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T162215	.bak_20251030T162215	plot_fig03_hist_absdphi_20_300.py.bak_20251030T162215	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T195710	.bak_20251030T195710	plot_fig03_hist_absdphi_20_300.py.bak_20251030T195710	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T195740	.bak_20251030T195740	plot_fig03_hist_absdphi_20_300.py.bak_20251030T195740	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T195922	.bak_20251030T195922	plot_fig03_hist_absdphi_20_300.py.bak_20251030T195922	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T200119	.bak_20251030T200119	plot_fig03_hist_absdphi_20_300.py.bak_20251030T200119	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T200613	.bak_20251030T200613	plot_fig03_hist_absdphi_20_300.py.bak_20251030T200613	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T201126	.bak_20251030T201126	plot_fig03_hist_absdphi_20_300.py.bak_20251030T201126	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T201148	.bak_20251030T201148	plot_fig03_hist_absdphi_20_300.py.bak_20251030T201148	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T201259	.bak_20251030T201259	plot_fig03_hist_absdphi_20_300.py.bak_20251030T201259	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T201327	.bak_20251030T201327	plot_fig03_hist_absdphi_20_300.py.bak_20251030T201327	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T201420	.bak_20251030T201420	plot_fig03_hist_absdphi_20_300.py.bak_20251030T201420	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T203022	.bak_20251030T203022	plot_fig03_hist_absdphi_20_300.py.bak_20251030T203022	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T203519	.bak_20251030T203519	plot_fig03_hist_absdphi_20_300.py.bak_20251030T203519	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T215146	.bak_20251030T215146	plot_fig03_hist_absdphi_20_300.py.bak_20251030T215146	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T220839	.bak_20251030T220839	plot_fig03_hist_absdphi_20_300.py.bak_20251030T220839	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T221014	.bak_20251030T221014	plot_fig03_hist_absdphi_20_300.py.bak_20251030T221014	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251030T221222	.bak_20251030T221222	plot_fig03_hist_absdphi_20_300.py.bak_20251030T221222	scripts	False	BACKUP_OR_RESCUE
9	scripts	scripts/09_dark_energy_cpl/plot_fig03_hist_absdphi_20_300.py.bak_20251031T024701Z	.bak_20251031T024701Z	plot_fig03_hist_absdphi_20_300.py.bak_20251031T024701Z	scripts	False	BACKUP_OR_RESCUE
